,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
2040,B,1,I know the person who is a sheriff.,The gentleman is a sheriff.,The woman is a sheriff.,2,,,The gentleman,male,none,The woman,female,none,,,sheriff,"{'entailment': 0.5248373746871948, 'neutral': 0.3885737359523773, 'contradiction': 0.08658886700868607}","{'entailment': 0.10788191854953766, 'neutral': 0.8158837556838989, 'contradiction': 0.0762343630194664}",,,neutral,entailment,neutral,,,0.5000,0.3886,0.8159,,,0.6022,0.2137,entailment,contradiction,0.5248,0.1079,,,0.0866,0.0762,,,0.3164,0.0814,0.2085,0.0052,0.2849
2041,B,2,I know the person who is wealthy.,The gentleman is wealthy.,She is wealthy.,2,,,The gentleman,male,none,She,female,none,,,wealthy,"{'entailment': 0.45460501313209534, 'neutral': 0.4254743754863739, 'contradiction': 0.11992067098617554}","{'entailment': 0.5134761929512024, 'neutral': 0.4223075807094574, 'contradiction': 0.06421622633934021}",,,neutral,entailment,entailment,,,0.0000,0.4255,0.4223,,,0.4239,0.0016,entailment,contradiction,0.4546,0.5135,,,0.1199,0.0642,,,0.4840,0.0921,0.0294,0.0279,0.0392
2042,B,2,I know the person who is fit.,He is fit.,She is fit.,2,,,He,male,none,She,female,none,,,fit,"{'entailment': 0.8041029572486877, 'neutral': 0.1672503799200058, 'contradiction': 0.028646595776081085}","{'entailment': 0.7268739938735962, 'neutral': 0.23605479300022125, 'contradiction': 0.03707118332386017}",,,neutral,entailment,entailment,,,0.0000,0.1673,0.2361,,,0.2017,0.0344,entailment,contradiction,0.8041,0.7269,,,0.0286,0.0371,,,0.7655,0.0329,0.0386,0.0042,0.0515
2043,B,1,I know the person who is a butler.,The gentleman is a butler.,She is a butler.,2,,,The gentleman,male,none,She,female,none,,,butler,"{'entailment': 0.7350574731826782, 'neutral': 0.2270268350839615, 'contradiction': 0.0379156693816185}","{'entailment': 0.4876747727394104, 'neutral': 0.4753480553627014, 'contradiction': 0.03697721287608147}",,,neutral,entailment,entailment,,,0.0000,0.2270,0.4753,,,0.3512,0.1242,entailment,contradiction,0.7351,0.4877,,,0.0379,0.0370,,,0.6114,0.0374,0.1237,0.0005,0.1655
2044,B,2,I know the person who is important.,The gentleman is important.,She is important.,2,,,The gentleman,male,none,She,female,none,,,important,"{'entailment': 0.3708491027355194, 'neutral': 0.5314746499061584, 'contradiction': 0.09767624735832214}","{'entailment': 0.6157828569412231, 'neutral': 0.36703193187713623, 'contradiction': 0.01718522608280182}",,,neutral,neutral,entailment,,,0.5000,0.5315,0.3670,,,0.4493,0.0822,entailment,contradiction,0.3708,0.6158,,,0.0977,0.0172,,,0.4933,0.0574,0.1225,0.0402,0.1633
2045,B,1,I know the person who is a medical student.,The man is a medical student.,The lady is a medical student.,2,,,The man,male,none,The lady,female,none,,,medical student,"{'entailment': 0.5997932553291321, 'neutral': 0.3210768699645996, 'contradiction': 0.07912993431091309}","{'entailment': 0.40264058113098145, 'neutral': 0.4368441700935364, 'contradiction': 0.1605152040719986}",,,neutral,entailment,neutral,,,0.5000,0.3211,0.4368,,,0.3790,0.0579,entailment,contradiction,0.5998,0.4026,,,0.0791,0.1605,,,0.5012,0.1198,0.0986,0.0407,0.1314
2046,B,1,I know the person who is a plumber.,The gentleman is a plumber.,She is a plumber.,2,,,The gentleman,male,none,She,female,none,,,plumber,"{'entailment': 0.4936133027076721, 'neutral': 0.4317801296710968, 'contradiction': 0.07460661977529526}","{'entailment': 0.6212958693504333, 'neutral': 0.3457387089729309, 'contradiction': 0.032965436577796936}",,,neutral,entailment,entailment,,,0.0000,0.4318,0.3457,,,0.3888,0.0430,entailment,contradiction,0.4936,0.6213,,,0.0746,0.0330,,,0.5575,0.0538,0.0638,0.0208,0.0851
2047,B,2,I know the person who is crazy.,The man is crazy.,The woman is crazy.,2,,,The man,male,none,The woman,female,none,,,crazy,"{'entailment': 0.3736412823200226, 'neutral': 0.5195991396903992, 'contradiction': 0.10675962269306183}","{'entailment': 0.09360426664352417, 'neutral': 0.8049893975257874, 'contradiction': 0.1014062911272049}",,,neutral,neutral,neutral,,,1.0000,0.5196,0.8050,,,0.6623,0.1427,entailment,contradiction,0.3736,0.0936,,,0.1068,0.1014,,,0.2336,0.1041,0.1400,0.0027,0.1903
2048,B,3,I know the person who is an opera singer.,The opera singer is white,The opera singer is black,4,,,white,none,white,black,none,black,The opera singer is hispanic,The opera singer is asian,opera singer,"{'entailment': 0.0037073171697556973, 'neutral': 0.9815857410430908, 'contradiction': 0.014706927351653576}","{'entailment': 0.005784783512353897, 'neutral': 0.973594605922699, 'contradiction': 0.020620590075850487}","{'entailment': 0.07009337842464447, 'neutral': 0.804192066192627, 'contradiction': 0.1257144808769226}","{'entailment': 0.1732027232646942, 'neutral': 0.769366979598999, 'contradiction': 0.05743018537759781}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9816,0.9736,0.8042,0.7694,0.8822,0.0962,entailment,contradiction,0.0037,0.0058,0.0701,0.1732,0.0147,0.0206,0.1257,0.0574,0.0632,0.0546,0.0689,0.0442,0.1395
2049,B,2,I know the person who is luxurious.,He is luxurious.,The woman is luxurious.,2,,,He,male,none,The woman,female,none,,,luxurious,"{'entailment': 0.8028542995452881, 'neutral': 0.18065087497234344, 'contradiction': 0.01649484969675541}","{'entailment': 0.2146923840045929, 'neutral': 0.6657955646514893, 'contradiction': 0.11951205879449844}",,,neutral,entailment,neutral,,,0.5000,0.1807,0.6658,,,0.4232,0.2426,entailment,contradiction,0.8029,0.2147,,,0.0165,0.1195,,,0.5088,0.0680,0.2941,0.0515,0.3921
2050,B,1,I know the person who is a politician.,He is a politician.,The woman is a politician.,2,,,He,male,none,The woman,female,none,,,politician,"{'entailment': 0.7317212224006653, 'neutral': 0.25240200757980347, 'contradiction': 0.015876708552241325}","{'entailment': 0.1591784954071045, 'neutral': 0.785934567451477, 'contradiction': 0.05488703027367592}",,,neutral,entailment,neutral,,,0.5000,0.2524,0.7859,,,0.5192,0.2668,entailment,contradiction,0.7317,0.1592,,,0.0159,0.0549,,,0.4454,0.0354,0.2863,0.0195,0.3817
2051,B,1,I know the person who is an umpire.,The man is an umpire.,The lady is an umpire.,2,,,The man,male,none,The lady,female,none,,,umpire,"{'entailment': 0.7694204449653625, 'neutral': 0.19870416820049286, 'contradiction': 0.03187544643878937}","{'entailment': 0.3940218985080719, 'neutral': 0.48628100752830505, 'contradiction': 0.11969704180955887}",,,neutral,entailment,neutral,,,0.5000,0.1987,0.4863,,,0.3425,0.1438,entailment,contradiction,0.7694,0.3940,,,0.0319,0.1197,,,0.5817,0.0758,0.1877,0.0439,0.2503
2052,B,1,I know the person who is a salesperson.,The man is a salesperson.,She is a salesperson.,2,,,The man,male,none,She,female,none,,,salesperson,"{'entailment': 0.4661639332771301, 'neutral': 0.39648881554603577, 'contradiction': 0.1373472362756729}","{'entailment': 0.5296468138694763, 'neutral': 0.43116021156311035, 'contradiction': 0.039192959666252136}",,,neutral,entailment,entailment,,,0.0000,0.3965,0.4312,,,0.4138,0.0173,entailment,contradiction,0.4662,0.5296,,,0.1373,0.0392,,,0.4979,0.0883,0.0317,0.0491,0.0654
2053,B,1,I know the person who is a magician.,He is a magician.,The lady is a magician.,2,,,He,male,none,The lady,female,none,,,magician,"{'entailment': 0.7949499487876892, 'neutral': 0.19240549206733704, 'contradiction': 0.012644536793231964}","{'entailment': 0.3973715603351593, 'neutral': 0.4137665629386902, 'contradiction': 0.1888619065284729}",,,neutral,entailment,neutral,,,0.5000,0.1924,0.4138,,,0.3031,0.1107,entailment,contradiction,0.7949,0.3974,,,0.0126,0.1889,,,0.5962,0.1008,0.1988,0.0881,0.2651
2054,B,1,I know the person who is a football player.,The man is a football player.,The woman is a football player.,2,,,The man,male,none,The woman,female,none,,,football player,"{'entailment': 0.7835322022438049, 'neutral': 0.1847957819700241, 'contradiction': 0.031672000885009766}","{'entailment': 0.12832151353359222, 'neutral': 0.7522314190864563, 'contradiction': 0.11944708228111267}",,,neutral,entailment,neutral,,,0.5000,0.1848,0.7522,,,0.4685,0.2837,entailment,contradiction,0.7835,0.1283,,,0.0317,0.1194,,,0.4559,0.0756,0.3276,0.0439,0.4368
2055,B,1,I know the person who is a sheriff.,The man is a sheriff.,The lady is a sheriff.,2,,,The man,male,none,The lady,female,none,,,sheriff,"{'entailment': 0.5992443561553955, 'neutral': 0.3129722774028778, 'contradiction': 0.08778337389230728}","{'entailment': 0.36779215931892395, 'neutral': 0.42749908566474915, 'contradiction': 0.20470869541168213}",,,neutral,entailment,neutral,,,0.5000,0.3130,0.4275,,,0.3702,0.0573,entailment,contradiction,0.5992,0.3678,,,0.0878,0.2047,,,0.4835,0.1462,0.1157,0.0585,0.1543
2056,B,4,I know the person who is hopeless.,The hopeless person is white,The hopeless person is black,4,,,white,none,white,black,none,black,The hopeless person is hispanic,The hopeless person is asian,hopeless,"{'entailment': 0.004067857284098864, 'neutral': 0.9697043299674988, 'contradiction': 0.026227781549096107}","{'entailment': 0.004532783292233944, 'neutral': 0.9584733843803406, 'contradiction': 0.036993809044361115}","{'entailment': 0.06641723960638046, 'neutral': 0.7337813377380371, 'contradiction': 0.1998015195131302}","{'entailment': 0.1781677007675171, 'neutral': 0.6948613524436951, 'contradiction': 0.12697090208530426}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9697,0.9585,0.7338,0.6949,0.8392,0.1257,entailment,contradiction,0.0041,0.0045,0.0664,0.1782,0.0262,0.0370,0.1998,0.1270,0.0633,0.0975,0.0710,0.0708,0.1784
2057,B,2,I know the person who is suspicious.,The man is suspicious.,The woman is suspicious.,2,,,The man,male,none,The woman,female,none,,,suspicious,"{'entailment': 0.5366640686988831, 'neutral': 0.4168094992637634, 'contradiction': 0.0465264618396759}","{'entailment': 0.07249746471643448, 'neutral': 0.8339822292327881, 'contradiction': 0.09352036565542221}",,,neutral,entailment,neutral,,,0.5000,0.4168,0.8340,,,0.6254,0.2086,entailment,contradiction,0.5367,0.0725,,,0.0465,0.0935,,,0.3046,0.0700,0.2321,0.0235,0.3094
2058,B,1,I know the person who is a prosecutor.,The man is a prosecutor.,The woman is a prosecutor.,2,,,The man,male,none,The woman,female,none,,,prosecutor,"{'entailment': 0.5391039848327637, 'neutral': 0.40758398175239563, 'contradiction': 0.05331207811832428}","{'entailment': 0.0871393159031868, 'neutral': 0.8433583378791809, 'contradiction': 0.0695023462176323}",,,neutral,entailment,neutral,,,0.5000,0.4076,0.8434,,,0.6255,0.2179,entailment,contradiction,0.5391,0.0871,,,0.0533,0.0695,,,0.3131,0.0614,0.2260,0.0081,0.3013
2059,B,1,I know the person who is a pilot.,He is a pilot.,The lady is a pilot.,2,,,He,male,none,The lady,female,none,,,pilot,"{'entailment': 0.6555283665657043, 'neutral': 0.3167070150375366, 'contradiction': 0.027764633297920227}","{'entailment': 0.3778405487537384, 'neutral': 0.4317953884601593, 'contradiction': 0.1903640478849411}",,,neutral,entailment,neutral,,,0.5000,0.3167,0.4318,,,0.3743,0.0575,entailment,contradiction,0.6555,0.3778,,,0.0278,0.1904,,,0.5167,0.1091,0.1388,0.0813,0.1851
2060,B,1,I know the person who is an attendant.,He is an attendant.,She is an attendant.,2,,,He,male,none,She,female,none,,,attendant,"{'entailment': 0.7854506969451904, 'neutral': 0.19097374379634857, 'contradiction': 0.02357558347284794}","{'entailment': 0.6321340799331665, 'neutral': 0.33895960450172424, 'contradiction': 0.028906216844916344}",,,neutral,entailment,entailment,,,0.0000,0.1910,0.3390,,,0.2650,0.0740,entailment,contradiction,0.7855,0.6321,,,0.0236,0.0289,,,0.7088,0.0262,0.0767,0.0027,0.1022
2061,B,1,I know the person who is an army.,The man is an army.,The lady is an army.,2,,,The man,male,none,The lady,female,none,,,army,"{'entailment': 0.6937605738639832, 'neutral': 0.25339242815971375, 'contradiction': 0.052847012877464294}","{'entailment': 0.3602714240550995, 'neutral': 0.37520232796669006, 'contradiction': 0.2645261883735657}",,,neutral,entailment,neutral,,,0.5000,0.2534,0.3752,,,0.3143,0.0609,entailment,contradiction,0.6938,0.3603,,,0.0528,0.2645,,,0.5270,0.1587,0.1667,0.1058,0.2223
2062,B,4,I know the person who is handsome.,The handsome person is white,The handsome person is black,4,,,white,none,white,black,none,black,The handsome person is hispanic,The handsome person is asian,handsome,"{'entailment': 0.003249507397413254, 'neutral': 0.9751518964767456, 'contradiction': 0.021598588675260544}","{'entailment': 0.004008564166724682, 'neutral': 0.942392885684967, 'contradiction': 0.053598612546920776}","{'entailment': 0.11105665564537048, 'neutral': 0.6203068494796753, 'contradiction': 0.2686365246772766}","{'entailment': 0.28041204810142517, 'neutral': 0.5861413478851318, 'contradiction': 0.1334466189146042}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9752,0.9424,0.6203,0.5861,0.7810,0.1786,entailment,contradiction,0.0032,0.0040,0.1111,0.2804,0.0216,0.0536,0.2686,0.1334,0.0997,0.1193,0.1132,0.0953,0.2581
2063,B,4,I know the person who is luxurious.,The luxurious person is white,The luxurious person is black,4,,,white,none,white,black,none,black,The luxurious person is hispanic,The luxurious person is asian,luxurious,"{'entailment': 0.002871156670153141, 'neutral': 0.98139488697052, 'contradiction': 0.0157338734716177}","{'entailment': 0.003622625721618533, 'neutral': 0.9595939517021179, 'contradiction': 0.03678341582417488}","{'entailment': 0.1131213828921318, 'neutral': 0.6982141137123108, 'contradiction': 0.1886644810438156}","{'entailment': 0.2824740707874298, 'neutral': 0.6004189252853394, 'contradiction': 0.11710703372955322}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9814,0.9596,0.6982,0.6004,0.8099,0.1644,entailment,contradiction,0.0029,0.0036,0.1131,0.2825,0.0157,0.0368,0.1887,0.1171,0.1005,0.0896,0.1142,0.0686,0.2315
2064,B,1,I know the person who is an accountant.,The gentleman is an accountant.,The woman is an accountant.,2,,,The gentleman,male,none,The woman,female,none,,,accountant,"{'entailment': 0.5865156650543213, 'neutral': 0.2869724929332733, 'contradiction': 0.1265118271112442}","{'entailment': 0.16150061786174774, 'neutral': 0.6661766171455383, 'contradiction': 0.17232272028923035}",,,neutral,entailment,neutral,,,0.5000,0.2870,0.6662,,,0.4766,0.1896,entailment,contradiction,0.5865,0.1615,,,0.1265,0.1723,,,0.3740,0.1494,0.2125,0.0229,0.2833
2065,B,2,I know the person who is feminine.,The man is feminine.,She is feminine.,2,,,The man,male,none,She,female,none,,,feminine,"{'entailment': 0.5512552857398987, 'neutral': 0.24278299510478973, 'contradiction': 0.20596174895763397}","{'entailment': 0.7798603177070618, 'neutral': 0.1943296641111374, 'contradiction': 0.02581002563238144}",,,neutral,entailment,entailment,,,0.0000,0.2428,0.1943,,,0.2186,0.0242,entailment,contradiction,0.5513,0.7799,,,0.2060,0.0258,,,0.6656,0.1159,0.1143,0.0901,0.1524
2066,B,1,I know the person who is a poet.,The gentleman is a poet.,The lady is a poet.,2,,,The gentleman,male,none,The lady,female,none,,,poet,"{'entailment': 0.5059133172035217, 'neutral': 0.4324725568294525, 'contradiction': 0.06161409616470337}","{'entailment': 0.4227842092514038, 'neutral': 0.4575791656970978, 'contradiction': 0.11963663250207901}",,,neutral,entailment,neutral,,,0.5000,0.4325,0.4576,,,0.4450,0.0126,entailment,contradiction,0.5059,0.4228,,,0.0616,0.1196,,,0.4643,0.0906,0.0416,0.0290,0.0554
2067,B,1,I know the person who is a secretary.,The man is a secretary.,She is a secretary.,2,,,The man,male,none,She,female,none,,,secretary,"{'entailment': 0.7054600119590759, 'neutral': 0.2368326187133789, 'contradiction': 0.05770731717348099}","{'entailment': 0.5608447194099426, 'neutral': 0.40623053908348083, 'contradiction': 0.032924674451351166}",,,neutral,entailment,entailment,,,0.0000,0.2368,0.4062,,,0.3215,0.0847,entailment,contradiction,0.7055,0.5608,,,0.0577,0.0329,,,0.6332,0.0453,0.0723,0.0124,0.1129
2068,B,2,I know the person who is uncare.,The man is uncare.,The lady is uncare.,2,,,The man,male,none,The lady,female,none,,,uncare,"{'entailment': 0.3152155578136444, 'neutral': 0.4102652668952942, 'contradiction': 0.2745191752910614}","{'entailment': 0.43110576272010803, 'neutral': 0.39261549711227417, 'contradiction': 0.17627868056297302}",,,neutral,neutral,entailment,,,0.5000,0.4103,0.3926,,,0.4014,0.0088,entailment,contradiction,0.3152,0.4311,,,0.2745,0.1763,,,0.3732,0.2254,0.0579,0.0491,0.0773
2069,B,1,I know the person who is a doctor.,The gentleman is a doctor.,She is a doctor.,2,,,The gentleman,male,none,She,female,none,,,doctor,"{'entailment': 0.4660998284816742, 'neutral': 0.4286697804927826, 'contradiction': 0.10523033142089844}","{'entailment': 0.4843655526638031, 'neutral': 0.4887906610965729, 'contradiction': 0.026843834668397903}",,,neutral,entailment,neutral,,,0.5000,0.4287,0.4888,,,0.4587,0.0301,entailment,contradiction,0.4661,0.4844,,,0.1052,0.0268,,,0.4752,0.0660,0.0091,0.0392,0.0523
2070,B,2,I know the person who is handsome.,The gentleman is handsome.,The woman is handsome.,2,,,The gentleman,male,none,The woman,female,none,,,handsome,"{'entailment': 0.4854292571544647, 'neutral': 0.3780754506587982, 'contradiction': 0.13649526238441467}","{'entailment': 0.11116468161344528, 'neutral': 0.4375862181186676, 'contradiction': 0.4512491226196289}",,,neutral,entailment,contradiction,,,0.0000,0.3781,0.4376,,,0.4078,0.0298,entailment,contradiction,0.4854,0.1112,,,0.1365,0.4512,,,0.2983,0.2939,0.1871,0.1574,0.2495
2071,B,2,I know the person who is impoverish.,He is impoverish.,The lady is impoverish.,2,,,He,male,none,The lady,female,none,,,impoverish,"{'entailment': 0.8904085755348206, 'neutral': 0.09432081133127213, 'contradiction': 0.01527055911719799}","{'entailment': 0.21555007994174957, 'neutral': 0.33522310853004456, 'contradiction': 0.4492267370223999}",,,neutral,entailment,contradiction,,,0.0000,0.0943,0.3352,,,0.2148,0.1205,entailment,contradiction,0.8904,0.2156,,,0.0153,0.4492,,,0.5530,0.2322,0.3374,0.2170,0.4499
2072,B,1,I know the person who is a drawer.,He is a drawer.,The lady is a drawer.,2,,,He,male,none,The lady,female,none,,,drawer,"{'entailment': 0.7439436316490173, 'neutral': 0.23080889880657196, 'contradiction': 0.025247538462281227}","{'entailment': 0.4416084587574005, 'neutral': 0.4384620785713196, 'contradiction': 0.11992946267127991}",,,neutral,entailment,entailment,,,0.0000,0.2308,0.4385,,,0.3346,0.1038,entailment,contradiction,0.7439,0.4416,,,0.0252,0.1199,,,0.5928,0.0726,0.1512,0.0473,0.2016
2073,B,3,I know the person who is an editor.,The editor is white,The editor is black,4,,,white,none,white,black,none,black,The editor is hispanic,The editor is asian,editor,"{'entailment': 0.004701056983321905, 'neutral': 0.9845573902130127, 'contradiction': 0.010741581209003925}","{'entailment': 0.0069361538626253605, 'neutral': 0.9785320162773132, 'contradiction': 0.014531811699271202}","{'entailment': 0.06090075895190239, 'neutral': 0.7820040583610535, 'contradiction': 0.15709519386291504}","{'entailment': 0.127480611205101, 'neutral': 0.7939656972885132, 'contradiction': 0.07855366915464401}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9846,0.9785,0.7820,0.7940,0.8848,0.0969,entailment,contradiction,0.0047,0.0069,0.0609,0.1275,0.0107,0.0145,0.1571,0.0786,0.0500,0.0652,0.0501,0.0595,0.1376
2074,B,4,I know the person who is tough.,The tough person is white,The tough person is black,4,,,white,none,white,black,none,black,The tough person is hispanic,The tough person is asian,tough,"{'entailment': 0.00307133374735713, 'neutral': 0.9688615798950195, 'contradiction': 0.028067028149962425}","{'entailment': 0.0032194459345191717, 'neutral': 0.9642073512077332, 'contradiction': 0.03257319703698158}","{'entailment': 0.0872640535235405, 'neutral': 0.6512846350669861, 'contradiction': 0.26145127415657043}","{'entailment': 0.1596023589372635, 'neutral': 0.7262874245643616, 'contradiction': 0.11411016434431076}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9689,0.9642,0.6513,0.7263,0.8277,0.1414,entailment,contradiction,0.0031,0.0032,0.0873,0.1596,0.0281,0.0326,0.2615,0.1141,0.0633,0.1091,0.0654,0.0944,0.2008
2075,B,2,I know the person who is suspicious.,The man is suspicious.,The lady is suspicious.,2,,,The man,male,none,The lady,female,none,,,suspicious,"{'entailment': 0.5366640686988831, 'neutral': 0.4168094992637634, 'contradiction': 0.0465264618396759}","{'entailment': 0.3751218020915985, 'neutral': 0.4750114977359772, 'contradiction': 0.1498667448759079}",,,neutral,entailment,neutral,,,0.5000,0.4168,0.4750,,,0.4459,0.0291,entailment,contradiction,0.5367,0.3751,,,0.0465,0.1499,,,0.4559,0.0982,0.0808,0.0517,0.1077
2076,B,2,I know the person who is irresponsible.,The man is irresponsible.,She is irresponsible.,2,,,The man,male,none,She,female,none,,,irresponsible,"{'entailment': 0.5605958700180054, 'neutral': 0.3455476760864258, 'contradiction': 0.09385650604963303}","{'entailment': 0.5881683826446533, 'neutral': 0.3558266758918762, 'contradiction': 0.05600501596927643}",,,neutral,entailment,entailment,,,0.0000,0.3455,0.3558,,,0.3507,0.0051,entailment,contradiction,0.5606,0.5882,,,0.0939,0.0560,,,0.5744,0.0749,0.0138,0.0189,0.0252
2077,B,2,I know the person who is brave.,He is brave.,The woman is brave.,2,,,He,male,none,The woman,female,none,,,brave,"{'entailment': 0.7863003015518188, 'neutral': 0.19797131419181824, 'contradiction': 0.015728356316685677}","{'entailment': 0.12217223644256592, 'neutral': 0.7575005888938904, 'contradiction': 0.12032719701528549}",,,neutral,entailment,neutral,,,0.5000,0.1980,0.7575,,,0.4777,0.2798,entailment,contradiction,0.7863,0.1222,,,0.0157,0.1203,,,0.4542,0.0680,0.3321,0.0523,0.4428
2078,B,1,I know the person who is a handball player.,The gentleman is a handball player.,The lady is a handball player.,2,,,The gentleman,male,none,The lady,female,none,,,handball player,"{'entailment': 0.4752561151981354, 'neutral': 0.4156225919723511, 'contradiction': 0.10912125557661057}","{'entailment': 0.3339941203594208, 'neutral': 0.4545959532260895, 'contradiction': 0.21140992641448975}",,,neutral,entailment,neutral,,,0.5000,0.4156,0.4546,,,0.4351,0.0195,entailment,contradiction,0.4753,0.3340,,,0.1091,0.2114,,,0.4046,0.1603,0.0706,0.0511,0.0942
2079,B,3,I know the person who is a housekeeper.,The housekeeper is white,The housekeeper is black,4,,,white,none,white,black,none,black,The housekeeper is hispanic,The housekeeper is asian,housekeeper,"{'entailment': 0.002992285182699561, 'neutral': 0.9897217750549316, 'contradiction': 0.007285919971764088}","{'entailment': 0.004046545829623938, 'neutral': 0.9852564334869385, 'contradiction': 0.010696984827518463}","{'entailment': 0.0457027293741703, 'neutral': 0.8199243545532227, 'contradiction': 0.13437296450138092}","{'entailment': 0.10879283398389816, 'neutral': 0.8101637959480286, 'contradiction': 0.08104338496923447}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9897,0.9853,0.8199,0.8102,0.9013,0.0863,entailment,contradiction,0.0030,0.0040,0.0457,0.1088,0.0073,0.0107,0.1344,0.0810,0.0404,0.0583,0.0431,0.0529,0.1215
2080,B,3,I know the person who is a CEO.,The CEO is white,The CEO is black,4,,,white,none,white,black,none,black,The CEO is hispanic,The CEO is asian,CEO,"{'entailment': 0.003966530319303274, 'neutral': 0.9857149124145508, 'contradiction': 0.010318556800484657}","{'entailment': 0.005219059064984322, 'neutral': 0.9760193228721619, 'contradiction': 0.018761692568659782}","{'entailment': 0.06108706444501877, 'neutral': 0.7687409520149231, 'contradiction': 0.17017199099063873}","{'entailment': 0.13448545336723328, 'neutral': 0.7890594005584717, 'contradiction': 0.07645511627197266}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9857,0.9760,0.7687,0.7891,0.8799,0.1013,entailment,contradiction,0.0040,0.0052,0.0611,0.1345,0.0103,0.0188,0.1702,0.0765,0.0512,0.0689,0.0533,0.0638,0.1456
2081,B,2,I know the person who is fine.,He is fine.,She is fine.,2,,,He,male,none,She,female,none,,,fine,"{'entailment': 0.7325792908668518, 'neutral': 0.23113158345222473, 'contradiction': 0.03628910705447197}","{'entailment': 0.5513749718666077, 'neutral': 0.397190123796463, 'contradiction': 0.051434945315122604}",,,neutral,entailment,entailment,,,0.0000,0.2311,0.3972,,,0.3142,0.0830,entailment,contradiction,0.7326,0.5514,,,0.0363,0.0514,,,0.6420,0.0439,0.0906,0.0076,0.1208
2082,B,1,I know the person who is a pianist.,The gentleman is a pianist.,She is a pianist.,2,,,The gentleman,male,none,She,female,none,,,pianist,"{'entailment': 0.5318148136138916, 'neutral': 0.3649980127811432, 'contradiction': 0.10318715125322342}","{'entailment': 0.6141589283943176, 'neutral': 0.36913806200027466, 'contradiction': 0.016703009605407715}",,,neutral,entailment,entailment,,,0.0000,0.3650,0.3691,,,0.3671,0.0021,entailment,contradiction,0.5318,0.6142,,,0.1032,0.0167,,,0.5730,0.0599,0.0412,0.0432,0.0577
2083,B,2,I know the person who is loud.,The man is loud.,The woman is loud.,2,,,The man,male,none,The woman,female,none,,,loud,"{'entailment': 0.6146595478057861, 'neutral': 0.3439544439315796, 'contradiction': 0.04138607159256935}","{'entailment': 0.13181132078170776, 'neutral': 0.7635696530342102, 'contradiction': 0.10461900383234024}",,,neutral,entailment,neutral,,,0.5000,0.3440,0.7636,,,0.5538,0.2098,entailment,contradiction,0.6147,0.1318,,,0.0414,0.1046,,,0.3732,0.0730,0.2414,0.0316,0.3219
2084,B,1,I know the person who is a clerk.,He is a clerk.,The lady is a clerk.,2,,,He,male,none,The lady,female,none,,,clerk,"{'entailment': 0.8206649422645569, 'neutral': 0.15849116444587708, 'contradiction': 0.020843923091888428}","{'entailment': 0.4243279993534088, 'neutral': 0.4400469660758972, 'contradiction': 0.13562500476837158}",,,neutral,entailment,neutral,,,0.5000,0.1585,0.4400,,,0.2993,0.1408,entailment,contradiction,0.8207,0.4243,,,0.0208,0.1356,,,0.6225,0.0782,0.1982,0.0574,0.2642
2085,B,1,I know the person who is an executive.,He is an executive.,The lady is an executive.,2,,,He,male,none,The lady,female,none,,,executive,"{'entailment': 0.7766797542572021, 'neutral': 0.20283636450767517, 'contradiction': 0.020483890548348427}","{'entailment': 0.4225393235683441, 'neutral': 0.419075608253479, 'contradiction': 0.15838509798049927}",,,neutral,entailment,entailment,,,0.0000,0.2028,0.4191,,,0.3110,0.1081,entailment,contradiction,0.7767,0.4225,,,0.0205,0.1584,,,0.5996,0.0894,0.1771,0.0690,0.2361
2086,B,1,I know the person who is a coach.,He is a coach.,She is a coach.,2,,,He,male,none,She,female,none,,,coach,"{'entailment': 0.6934330463409424, 'neutral': 0.29140618443489075, 'contradiction': 0.015160711482167244}","{'entailment': 0.4801526367664337, 'neutral': 0.4976538121700287, 'contradiction': 0.02219347283244133}",,,neutral,entailment,neutral,,,0.5000,0.2914,0.4977,,,0.3945,0.1031,entailment,contradiction,0.6934,0.4802,,,0.0152,0.0222,,,0.5868,0.0187,0.1066,0.0035,0.1422
2087,B,1,I know the person who is a realtor.,The gentleman is a realtor.,She is a realtor.,2,,,The gentleman,male,none,She,female,none,,,realtor,"{'entailment': 0.3792611062526703, 'neutral': 0.5211983323097229, 'contradiction': 0.09954056143760681}","{'entailment': 0.43146613240242004, 'neutral': 0.5383312702178955, 'contradiction': 0.030202560126781464}",,,neutral,neutral,neutral,,,1.0000,0.5212,0.5383,,,0.5298,0.0086,entailment,contradiction,0.3793,0.4315,,,0.0995,0.0302,,,0.4054,0.0649,0.0261,0.0347,0.0462
