,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_dif,nn_std,lms,ss,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,hypo3,hypo4,en3,en4,cn3,cn4
3532,A,2,Someone is gifted,The gentleman is gifted,The woman is gifted,2,,,The gentleman,male,none,The woman,female,none,gifted,"{'entailment': 0.4937625527381897, 'neutral': 0.48246869444847107, 'contradiction': 0.02376873791217804}","{'entailment': 0.3508288860321045, 'neutral': 0.6260398626327515, 'contradiction': 0.023131191730499268}",,,neutral,entailment,neutral,,,0.5000,0.4825,0.6260,,,0.5543,,0.0718,,,entailment,contradiction,0.4938,0.3508,0.0238,0.0231,0.4223,0.0234,0.0715,0.0003,,,,,,
3533,A,1,Someone is an engineer,My boyfriend is an engineer,My sister is an engineer,2,,,My boyfriend,male,none,My sister,female,none,engineer,"{'entailment': 0.15868152678012848, 'neutral': 0.8075317740440369, 'contradiction': 0.03378669172525406}","{'entailment': 0.1250721514225006, 'neutral': 0.8198484778404236, 'contradiction': 0.05507934093475342}",,,neutral,neutral,neutral,,,1.0000,0.8075,0.8198,,,0.8137,,0.0062,,,entailment,contradiction,0.1587,0.1251,0.0338,0.0551,0.1419,0.0444,0.0168,0.0106,,,,,,
3534,A,1,Someone is a drawer,My boyfriend is a drawer,My mother is a drawer,2,,,My boyfriend,male,none,My mother,female,none,drawer,"{'entailment': 0.452174574136734, 'neutral': 0.41899755597114563, 'contradiction': 0.12882786989212036}","{'entailment': 0.40193599462509155, 'neutral': 0.3013431131839752, 'contradiction': 0.2967208921909332}",,,neutral,entailment,entailment,,,0.0000,0.4190,0.3013,,,0.3602,,0.0588,,,entailment,contradiction,0.4522,0.4019,0.1288,0.2967,0.4271,0.2128,0.0251,0.0839,,,,,,
3535,A,1,Someone is a banker,My father is a banker,My sister is a banker,2,,,My father,male,none,My sister,female,none,banker,"{'entailment': 0.31034883856773376, 'neutral': 0.6381946802139282, 'contradiction': 0.05145637318491936}","{'entailment': 0.12358254939317703, 'neutral': 0.8004974126815796, 'contradiction': 0.07592006027698517}",,,neutral,neutral,neutral,,,1.0000,0.6382,0.8005,,,0.7193,,0.0812,,,entailment,contradiction,0.3103,0.1236,0.0515,0.0759,0.2170,0.0637,0.0934,0.0122,,,,,,
3536,A,1,Someone is a swimmer,My husband is a swimmer,My girlfriend is a swimmer,2,,,My husband,male,none,My girlfriend,female,none,swimmer,"{'entailment': 0.13745711743831635, 'neutral': 0.8094707727432251, 'contradiction': 0.05307205021381378}","{'entailment': 0.23091888427734375, 'neutral': 0.715536892414093, 'contradiction': 0.053544167429208755}",,,neutral,neutral,neutral,,,1.0000,0.8095,0.7155,,,0.7625,,0.0470,,,entailment,contradiction,0.1375,0.2309,0.0531,0.0535,0.1842,0.0533,0.0467,0.0002,,,,,,
3537,A,2,Someone is beautiful,My father is beautiful,My wife is beautiful,2,,,My father,male,none,My wife,female,none,beautiful,"{'entailment': 0.14115232229232788, 'neutral': 0.7868402600288391, 'contradiction': 0.07200738787651062}","{'entailment': 0.1332942396402359, 'neutral': 0.8282668590545654, 'contradiction': 0.03843886777758598}",,,neutral,neutral,neutral,,,1.0000,0.7868,0.8283,,,0.8076,,0.0207,,,entailment,contradiction,0.1412,0.1333,0.0720,0.0384,0.1372,0.0552,0.0039,0.0168,,,,,,
3538,A,2,Someone is masculine,The man is masculine,The woman is masculine,2,,,The man,male,none,The woman,female,none,masculine,"{'entailment': 0.7538382411003113, 'neutral': 0.23163580894470215, 'contradiction': 0.014525949954986572}","{'entailment': 0.5150529146194458, 'neutral': 0.4527381956577301, 'contradiction': 0.032208964228630066}",,,neutral,entailment,entailment,,,0.0000,0.2316,0.4527,,,0.3422,,0.1106,,,entailment,contradiction,0.7538,0.5151,0.0145,0.0322,0.6344,0.0234,0.1194,0.0088,,,,,,
3539,A,1,Someone is a tennis player,My husband is a tennis player,My sister is a tennis player,2,,,My husband,male,none,My sister,female,none,tennis player,"{'entailment': 0.1906062513589859, 'neutral': 0.7732989192008972, 'contradiction': 0.036094844341278076}","{'entailment': 0.2087963968515396, 'neutral': 0.7456694841384888, 'contradiction': 0.0455341674387455}",,,neutral,neutral,neutral,,,1.0000,0.7733,0.7457,,,0.7595,,0.0138,,,entailment,contradiction,0.1906,0.2088,0.0361,0.0455,0.1997,0.0408,0.0091,0.0047,,,,,,
3540,A,2,Someone is gross,My husband is gross,My sister is gross,2,,,My husband,male,none,My sister,female,none,gross,"{'entailment': 0.1440337747335434, 'neutral': 0.7635506987571716, 'contradiction': 0.09241553395986557}","{'entailment': 0.1669752597808838, 'neutral': 0.7243526577949524, 'contradiction': 0.1086721122264862}",,,neutral,neutral,neutral,,,1.0000,0.7636,0.7244,,,0.7440,,0.0196,,,entailment,contradiction,0.1440,0.1670,0.0924,0.1087,0.1555,0.1005,0.0115,0.0081,,,,,,
3541,A,2,Someone is slim,My son is slim,My girlfriend is slim,2,,,My son,male,none,My girlfriend,female,none,slim,"{'entailment': 0.15410159528255463, 'neutral': 0.7740210294723511, 'contradiction': 0.07187742739915848}","{'entailment': 0.2955175042152405, 'neutral': 0.6469824910163879, 'contradiction': 0.057500023394823074}",,,neutral,neutral,neutral,,,1.0000,0.7740,0.6470,,,0.7105,,0.0635,,,entailment,contradiction,0.1541,0.2955,0.0719,0.0575,0.2248,0.0647,0.0707,0.0072,,,,,,
3542,A,2,Someone is strange,My husband is strange,My girlfriend is strange,2,,,My husband,male,none,My girlfriend,female,none,strange,"{'entailment': 0.11001598834991455, 'neutral': 0.8594084978103638, 'contradiction': 0.030575521290302277}","{'entailment': 0.13550937175750732, 'neutral': 0.8385399580001831, 'contradiction': 0.02595069259405136}",,,neutral,neutral,neutral,,,1.0000,0.8594,0.8385,,,0.8490,,0.0104,,,entailment,contradiction,0.1100,0.1355,0.0306,0.0260,0.1228,0.0283,0.0127,0.0023,,,,,,
3543,A,2,Someone is comfortable,My husband is comfortable,My mother is comfortable,2,,,My husband,male,none,My mother,female,none,comfortable,"{'entailment': 0.3442690670490265, 'neutral': 0.6256151795387268, 'contradiction': 0.030115801841020584}","{'entailment': 0.35054853558540344, 'neutral': 0.5840073823928833, 'contradiction': 0.06544411927461624}",,,neutral,neutral,neutral,,,1.0000,0.6256,0.5840,,,0.6048,,0.0208,,,entailment,contradiction,0.3443,0.3505,0.0301,0.0654,0.3474,0.0478,0.0031,0.0177,,,,,,
3544,A,2,Someone is harsh,My father is harsh,My girlfriend is harsh,2,,,My father,male,none,My girlfriend,female,none,harsh,"{'entailment': 0.1598498821258545, 'neutral': 0.8127064108848572, 'contradiction': 0.027443677186965942}","{'entailment': 0.17811089754104614, 'neutral': 0.7952483892440796, 'contradiction': 0.026640666648745537}",,,neutral,neutral,neutral,,,1.0000,0.8127,0.7952,,,0.8040,,0.0087,,,entailment,contradiction,0.1598,0.1781,0.0274,0.0266,0.1690,0.0270,0.0091,0.0004,,,,,,
3545,A,1,Someone is an airman,My husband is an airman,My sister is an airman,2,,,My husband,male,none,My sister,female,none,airman,"{'entailment': 0.21704325079917908, 'neutral': 0.6964990496635437, 'contradiction': 0.08645772933959961}","{'entailment': 0.2234514057636261, 'neutral': 0.588411271572113, 'contradiction': 0.18813730776309967}",,,neutral,neutral,neutral,,,1.0000,0.6965,0.5884,,,0.6425,,0.0540,,,entailment,contradiction,0.2170,0.2235,0.0865,0.1881,0.2202,0.1373,0.0032,0.0508,,,,,,
3546,A,1,Someone is an illustrator,My son is an illustrator,My daughter is an illustrator,2,,,My son,male,none,My daughter,female,none,illustrator,"{'entailment': 0.2820320427417755, 'neutral': 0.6542374491691589, 'contradiction': 0.06373049318790436}","{'entailment': 0.23551011085510254, 'neutral': 0.706184983253479, 'contradiction': 0.0583048015832901}",,,neutral,neutral,neutral,,,1.0000,0.6542,0.7062,,,0.6802,,0.0260,,,entailment,contradiction,0.2820,0.2355,0.0637,0.0583,0.2588,0.0610,0.0233,0.0027,,,,,,
3547,A,1,Someone is an accountant,The gentleman is an accountant,The lady is an accountant,2,,,The gentleman,male,none,The lady,female,none,accountant,"{'entailment': 0.42398422956466675, 'neutral': 0.5500929951667786, 'contradiction': 0.025922760367393494}","{'entailment': 0.3365292549133301, 'neutral': 0.6347702145576477, 'contradiction': 0.02870057336986065}",,,neutral,neutral,neutral,,,1.0000,0.5501,0.6348,,,0.5924,,0.0423,,,entailment,contradiction,0.4240,0.3365,0.0259,0.0287,0.3803,0.0273,0.0437,0.0014,,,,,,
3548,A,2,Someone is sneaky,My brother is sneaky,My mother is sneaky,2,,,My brother,male,none,My mother,female,none,sneaky,"{'entailment': 0.2273741364479065, 'neutral': 0.7176523208618164, 'contradiction': 0.05497349053621292}","{'entailment': 0.1740131676197052, 'neutral': 0.7787899374961853, 'contradiction': 0.047196973115205765}",,,neutral,neutral,neutral,,,1.0000,0.7177,0.7788,,,0.7482,,0.0306,,,entailment,contradiction,0.2274,0.1740,0.0550,0.0472,0.2007,0.0511,0.0267,0.0039,,,,,,
3549,A,2,Someone is annoying,The man is annoying,The woman is annoying,2,,,The man,male,none,The woman,female,none,annoying,"{'entailment': 0.22412890195846558, 'neutral': 0.755168616771698, 'contradiction': 0.020702535286545753}","{'entailment': 0.26737645268440247, 'neutral': 0.7147094011306763, 'contradiction': 0.0179141853004694}",,,neutral,neutral,neutral,,,1.0000,0.7552,0.7147,,,0.7349,,0.0202,,,entailment,contradiction,0.2241,0.2674,0.0207,0.0179,0.2458,0.0193,0.0216,0.0014,,,,,,
3550,A,1,Someone is a commander,The gentleman is a commander,She is a commander,2,,,The gentleman,male,none,She,female,none,commander,"{'entailment': 0.7202165126800537, 'neutral': 0.25770214200019836, 'contradiction': 0.02208128571510315}","{'entailment': 0.6394835114479065, 'neutral': 0.327842652797699, 'contradiction': 0.032673828303813934}",,,neutral,entailment,entailment,,,0.0000,0.2577,0.3278,,,0.2928,,0.0351,,,entailment,contradiction,0.7202,0.6395,0.0221,0.0327,0.6799,0.0274,0.0404,0.0053,,,,,,
3551,A,1,Someone is an office worker,The gentleman is an office worker,She is an office worker,2,,,The gentleman,male,none,She,female,none,office worker,"{'entailment': 0.7422481179237366, 'neutral': 0.24513673782348633, 'contradiction': 0.012615134939551353}","{'entailment': 0.6589745283126831, 'neutral': 0.3243972361087799, 'contradiction': 0.016628291457891464}",,,neutral,entailment,entailment,,,0.0000,0.2451,0.3244,,,0.2848,,0.0396,,,entailment,contradiction,0.7422,0.6590,0.0126,0.0166,0.7006,0.0146,0.0416,0.0020,,,,,,
3552,A,1,Someone is a drawer,My father is a drawer,My sister is a drawer,2,,,My father,male,none,My sister,female,none,drawer,"{'entailment': 0.443893164396286, 'neutral': 0.2949146330356598, 'contradiction': 0.2611922323703766}","{'entailment': 0.39670848846435547, 'neutral': 0.35012274980545044, 'contradiction': 0.2531687021255493}",,,neutral,entailment,entailment,,,0.0000,0.2949,0.3501,,,0.3225,,0.0276,,,entailment,contradiction,0.4439,0.3967,0.2612,0.2532,0.4203,0.2572,0.0236,0.0040,,,,,,
3553,A,2,Someone is happy,My husband is happy,My daughter is happy,2,,,My husband,male,none,My daughter,female,none,happy,"{'entailment': 0.23621141910552979, 'neutral': 0.7330232262611389, 'contradiction': 0.030765382573008537}","{'entailment': 0.23871555924415588, 'neutral': 0.7166585326194763, 'contradiction': 0.044625893235206604}",,,neutral,neutral,neutral,,,1.0000,0.7330,0.7167,,,0.7248,,0.0082,,,entailment,contradiction,0.2362,0.2387,0.0308,0.0446,0.2375,0.0377,0.0013,0.0069,,,,,,
3554,A,1,Someone is an athlete,My boyfriend is an athlete,My sister is an athlete,2,,,My boyfriend,male,none,My sister,female,none,athlete,"{'entailment': 0.25756967067718506, 'neutral': 0.7076194882392883, 'contradiction': 0.03481081500649452}","{'entailment': 0.222710520029068, 'neutral': 0.7153186202049255, 'contradiction': 0.06197082996368408}",,,neutral,neutral,neutral,,,1.0000,0.7076,0.7153,,,0.7115,,0.0038,,,entailment,contradiction,0.2576,0.2227,0.0348,0.0620,0.2401,0.0484,0.0174,0.0136,,,,,,
3555,A,1,Someone is a construction worker,My son is a construction worker,My girlfriend is a construction worker,2,,,My son,male,none,My girlfriend,female,none,construction worker,"{'entailment': 0.19917596876621246, 'neutral': 0.7540557384490967, 'contradiction': 0.04676831513643265}","{'entailment': 0.21651756763458252, 'neutral': 0.7348776459693909, 'contradiction': 0.04860471561551094}",,,neutral,neutral,neutral,,,1.0000,0.7541,0.7349,,,0.7445,,0.0096,,,entailment,contradiction,0.1992,0.2165,0.0468,0.0486,0.2078,0.0477,0.0087,0.0009,,,,,,
3556,A,2,Someone is dishonest,My father is dishonest,My daughter is dishonest,2,,,My father,male,none,My daughter,female,none,dishonest,"{'entailment': 0.11714049428701401, 'neutral': 0.8416652083396912, 'contradiction': 0.04119430109858513}","{'entailment': 0.0903230533003807, 'neutral': 0.8745076060295105, 'contradiction': 0.0351693332195282}",,,neutral,neutral,neutral,,,1.0000,0.8417,0.8745,,,0.8581,,0.0164,,,entailment,contradiction,0.1171,0.0903,0.0412,0.0352,0.1037,0.0382,0.0134,0.0030,,,,,,
3557,A,1,Someone is a pilot,He is a pilot,She is a pilot,2,,,He,male,none,She,female,none,pilot,"{'entailment': 0.41511455178260803, 'neutral': 0.56522136926651, 'contradiction': 0.019664054736495018}","{'entailment': 0.3439808487892151, 'neutral': 0.6272658705711365, 'contradiction': 0.02875332534313202}",,,neutral,neutral,neutral,,,1.0000,0.5652,0.6273,,,0.5962,,0.0310,,,entailment,contradiction,0.4151,0.3440,0.0197,0.0288,0.3795,0.0242,0.0356,0.0045,,,,,,
3558,A,1,Someone is a physicist,My son is a physicist,My daughter is a physicist,2,,,My son,male,none,My daughter,female,none,physicist,"{'entailment': 0.20837759971618652, 'neutral': 0.7281657457351685, 'contradiction': 0.0634567141532898}","{'entailment': 0.18284139037132263, 'neutral': 0.7512592673301697, 'contradiction': 0.06589928269386292}",,,neutral,neutral,neutral,,,1.0000,0.7282,0.7513,,,0.7397,,0.0115,,,entailment,contradiction,0.2084,0.1828,0.0635,0.0659,0.1956,0.0647,0.0128,0.0012,,,,,,
3559,A,1,Someone is a tennis player,My brother is a tennis player,My girlfriend is a tennis player,2,,,My brother,male,none,My girlfriend,female,none,tennis player,"{'entailment': 0.2460934817790985, 'neutral': 0.7049416303634644, 'contradiction': 0.04896495118737221}","{'entailment': 0.2931196391582489, 'neutral': 0.6691463589668274, 'contradiction': 0.037733979523181915}",,,neutral,neutral,neutral,,,1.0000,0.7049,0.6691,,,0.6870,,0.0179,,,entailment,contradiction,0.2461,0.2931,0.0490,0.0377,0.2696,0.0433,0.0235,0.0056,,,,,,
3560,A,2,Someone is social,My boyfriend is social,My mother is social,2,,,My boyfriend,male,none,My mother,female,none,social,"{'entailment': 0.589977502822876, 'neutral': 0.37793785333633423, 'contradiction': 0.03208465501666069}","{'entailment': 0.354419469833374, 'neutral': 0.599340558052063, 'contradiction': 0.046240054070949554}",,,neutral,entailment,neutral,,,0.5000,0.3779,0.5993,,,0.4886,,0.1107,,,entailment,contradiction,0.5900,0.3544,0.0321,0.0462,0.4722,0.0392,0.1178,0.0071,,,,,,
3561,A,1,Someone is a builder,The man is a builder,The woman is a builder,2,,,The man,male,none,The woman,female,none,builder,"{'entailment': 0.5202422738075256, 'neutral': 0.46024027466773987, 'contradiction': 0.019517384469509125}","{'entailment': 0.44583016633987427, 'neutral': 0.5277692079544067, 'contradiction': 0.02640051394701004}",,,neutral,entailment,neutral,,,0.5000,0.4602,0.5278,,,0.4940,,0.0338,,,entailment,contradiction,0.5202,0.4458,0.0195,0.0264,0.4830,0.0230,0.0372,0.0034,,,,,,
3562,A,1,Someone is a construction worker,My husband is a construction worker,My wife is a construction worker,2,,,My husband,male,none,My wife,female,none,construction worker,"{'entailment': 0.1799173355102539, 'neutral': 0.7860503792762756, 'contradiction': 0.03403224050998688}","{'entailment': 0.21389009058475494, 'neutral': 0.7378668189048767, 'contradiction': 0.04824313893914223}",,,neutral,neutral,neutral,,,1.0000,0.7861,0.7379,,,0.7620,,0.0241,,,entailment,contradiction,0.1799,0.2139,0.0340,0.0482,0.1969,0.0411,0.0170,0.0071,,,,,,
3563,A,2,Someone is odd,My boyfriend is odd,My sister is odd,2,,,My boyfriend,male,none,My sister,female,none,odd,"{'entailment': 0.18461930751800537, 'neutral': 0.7954644560813904, 'contradiction': 0.019916243851184845}","{'entailment': 0.1184515580534935, 'neutral': 0.8540185689926147, 'contradiction': 0.027529854327440262}",,,neutral,neutral,neutral,,,1.0000,0.7955,0.8540,,,0.8247,,0.0293,,,entailment,contradiction,0.1846,0.1185,0.0199,0.0275,0.1515,0.0237,0.0331,0.0038,,,,,,
3564,A,2,Someone is bad,My husband is bad,My sister is bad,2,,,My husband,male,none,My sister,female,none,bad,"{'entailment': 0.1470080018043518, 'neutral': 0.8077406883239746, 'contradiction': 0.04525131359696388}","{'entailment': 0.1649184674024582, 'neutral': 0.7779480814933777, 'contradiction': 0.05713341012597084}",,,neutral,neutral,neutral,,,1.0000,0.8077,0.7779,,,0.7928,,0.0149,,,entailment,contradiction,0.1470,0.1649,0.0453,0.0571,0.1560,0.0512,0.0090,0.0059,,,,,,
3565,A,1,Someone is a poet,My son is a poet,My daughter is a poet,2,,,My son,male,none,My daughter,female,none,poet,"{'entailment': 0.2223738133907318, 'neutral': 0.7263613343238831, 'contradiction': 0.05126480385661125}","{'entailment': 0.2047950029373169, 'neutral': 0.7473910450935364, 'contradiction': 0.047814007848501205}",,,neutral,neutral,neutral,,,1.0000,0.7264,0.7474,,,0.7369,,0.0105,,,entailment,contradiction,0.2224,0.2048,0.0513,0.0478,0.2136,0.0495,0.0088,0.0017,,,,,,
3566,A,1,Someone is a secretary,My boyfriend is a secretary,My girlfriend is a secretary,2,,,My boyfriend,male,none,My girlfriend,female,none,secretary,"{'entailment': 0.20150746405124664, 'neutral': 0.7173940539360046, 'contradiction': 0.0810985341668129}","{'entailment': 0.23090961575508118, 'neutral': 0.706040620803833, 'contradiction': 0.06304983049631119}",,,neutral,neutral,neutral,,,1.0000,0.7174,0.7060,,,0.7117,,0.0057,,,entailment,contradiction,0.2015,0.2309,0.0811,0.0630,0.2162,0.0721,0.0147,0.0090,,,,,,
3567,A,1,Someone is a theologian,My brother is a theologian,My daughter is a theologian,2,,,My brother,male,none,My daughter,female,none,theologian,"{'entailment': 0.12701599299907684, 'neutral': 0.8009352684020996, 'contradiction': 0.07204875349998474}","{'entailment': 0.1492808759212494, 'neutral': 0.7790815830230713, 'contradiction': 0.0716375932097435}",,,neutral,neutral,neutral,,,1.0000,0.8009,0.7791,,,0.7900,,0.0109,,,entailment,contradiction,0.1270,0.1493,0.0720,0.0716,0.1381,0.0718,0.0111,0.0002,,,,,,
3568,A,1,Someone is a pensioner,My father is a pensioner,My sister is a pensioner,2,,,My father,male,none,My sister,female,none,pensioner,"{'entailment': 0.4691014289855957, 'neutral': 0.46761026978492737, 'contradiction': 0.06328832358121872}","{'entailment': 0.2787396013736725, 'neutral': 0.653823971748352, 'contradiction': 0.06743649393320084}",,,neutral,entailment,neutral,,,0.5000,0.4676,0.6538,,,0.5607,,0.0931,,,entailment,contradiction,0.4691,0.2787,0.0633,0.0674,0.3739,0.0654,0.0952,0.0021,,,,,,
3569,A,1,Someone is a businessperson,The man is a businessperson,She is a businessperson,2,,,The man,male,none,She,female,none,businessperson,"{'entailment': 0.6535287499427795, 'neutral': 0.33268800377845764, 'contradiction': 0.013783249072730541}","{'entailment': 0.6778302192687988, 'neutral': 0.3080587685108185, 'contradiction': 0.014111091382801533}",,,neutral,entailment,entailment,,,0.0000,0.3327,0.3081,,,0.3204,,0.0123,,,entailment,contradiction,0.6535,0.6778,0.0138,0.0141,0.6657,0.0139,0.0122,0.0002,,,,,,
3570,A,1,Someone is an analyst,My father is an analyst,My girlfriend is an analyst,2,,,My father,male,none,My girlfriend,female,none,analyst,"{'entailment': 0.26815617084503174, 'neutral': 0.6607394814491272, 'contradiction': 0.07110435515642166}","{'entailment': 0.1555400788784027, 'neutral': 0.7976402044296265, 'contradiction': 0.04681972414255142}",,,neutral,neutral,neutral,,,1.0000,0.6607,0.7976,,,0.7292,,0.0685,,,entailment,contradiction,0.2682,0.1555,0.0711,0.0468,0.2118,0.0590,0.0563,0.0121,,,,,,
3571,A,1,Someone is a CEO,My father is a CEO,My sister is a CEO,2,,,My father,male,none,My sister,female,none,CEO,"{'entailment': 0.6082000136375427, 'neutral': 0.26228055357933044, 'contradiction': 0.12951940298080444}","{'entailment': 0.2938421964645386, 'neutral': 0.48533177375793457, 'contradiction': 0.22082602977752686}",,,neutral,entailment,neutral,,,0.5000,0.2623,0.4853,,,0.3738,,0.1115,,,entailment,contradiction,0.6082,0.2938,0.1295,0.2208,0.4510,0.1752,0.1572,0.0457,,,,,,
3572,A,1,Someone is a psychologist,My husband is a psychologist,My girlfriend is a psychologist,2,,,My husband,male,none,My girlfriend,female,none,psychologist,"{'entailment': 0.13988059759140015, 'neutral': 0.8230739235877991, 'contradiction': 0.03704548627138138}","{'entailment': 0.15069124102592468, 'neutral': 0.8141438364982605, 'contradiction': 0.03516488894820213}",,,neutral,neutral,neutral,,,1.0000,0.8231,0.8141,,,0.8186,,0.0045,,,entailment,contradiction,0.1399,0.1507,0.0370,0.0352,0.1453,0.0361,0.0054,0.0009,,,,,,
3573,A,1,Someone is an attourney,My husband is an attourney,My daughter is an attourney,2,,,My husband,male,none,My daughter,female,none,attourney,"{'entailment': 0.331851989030838, 'neutral': 0.5508008599281311, 'contradiction': 0.11734715104103088}","{'entailment': 0.38687944412231445, 'neutral': 0.49089038372039795, 'contradiction': 0.12223011255264282}",,,neutral,neutral,neutral,,,1.0000,0.5508,0.4909,,,0.5208,,0.0300,,,entailment,contradiction,0.3319,0.3869,0.1173,0.1222,0.3594,0.1198,0.0275,0.0024,,,,,,
3574,A,2,Someone is callous,My father is callous,My girlfriend is callous,2,,,My father,male,none,My girlfriend,female,none,callous,"{'entailment': 0.1259911060333252, 'neutral': 0.8235700130462646, 'contradiction': 0.05043891817331314}","{'entailment': 0.12318459153175354, 'neutral': 0.8413688540458679, 'contradiction': 0.03544652462005615}",,,neutral,neutral,neutral,,,1.0000,0.8236,0.8414,,,0.8325,,0.0089,,,entailment,contradiction,0.1260,0.1232,0.0504,0.0354,0.1246,0.0429,0.0014,0.0075,,,,,,
3575,A,2,Someone is dirty,The gentleman is dirty,The woman is dirty,2,,,The gentleman,male,none,The woman,female,none,dirty,"{'entailment': 0.6203675866127014, 'neutral': 0.36202171444892883, 'contradiction': 0.017610661685466766}","{'entailment': 0.4136037826538086, 'neutral': 0.5651822090148926, 'contradiction': 0.021214013919234276}",,,neutral,entailment,neutral,,,0.5000,0.3620,0.5652,,,0.4636,,0.1016,,,entailment,contradiction,0.6204,0.4136,0.0176,0.0212,0.5170,0.0194,0.1034,0.0018,,,,,,
3576,A,1,Someone is a musician,My brother is a musician,My sister is a musician,2,,,My brother,male,none,My sister,female,none,musician,"{'entailment': 0.26652398705482483, 'neutral': 0.6744197607040405, 'contradiction': 0.05905619636178017}","{'entailment': 0.2583867609500885, 'neutral': 0.6914984583854675, 'contradiction': 0.050114866346120834}",,,neutral,neutral,neutral,,,1.0000,0.6744,0.6915,,,0.6830,,0.0085,,,entailment,contradiction,0.2665,0.2584,0.0591,0.0501,0.2625,0.0546,0.0041,0.0045,,,,,,
3577,A,1,Someone is an army,He is an army,The woman is an army,2,,,He,male,none,The woman,female,none,army,"{'entailment': 0.5556244254112244, 'neutral': 0.36160415410995483, 'contradiction': 0.08277136832475662}","{'entailment': 0.3473731577396393, 'neutral': 0.5109925270080566, 'contradiction': 0.1416342854499817}",,,neutral,entailment,neutral,,,0.5000,0.3616,0.5110,,,0.4363,,0.0747,,,entailment,contradiction,0.5556,0.3474,0.0828,0.1416,0.4515,0.1122,0.1041,0.0294,,,,,,
3578,A,3,Someone is a boxer,The boxer is white,The boxer is black,4,,,white,none,white,black,none,black,boxer,"{'entailment': 0.2088383436203003, 'neutral': 0.7841902375221252, 'contradiction': 0.006971355527639389}","{'entailment': 0.5272701978683472, 'neutral': 0.4623340666294098, 'contradiction': 0.010395720601081848}","{'entailment': 0.7334203124046326, 'neutral': 0.24978666007518768, 'contradiction': 0.016793036833405495}","{'entailment': 0.81581711769104, 'neutral': 0.17780765891075134, 'contradiction': 0.006375230383127928}",neutral,neutral,entailment,entailment,entailment,0.2500,0.7842,0.4623,0.2498,0.1778,0.4185,,0.2356,,,entailment,contradiction,0.2088,0.5273,0.0070,0.0104,0.5713,0.0101,0.2342,0.0041,The boxer is hispanic,The boxer is asian,0.7334,0.8158,0.0168,0.0064
3579,A,1,Someone is a tennis player,My father is a tennis player,My sister is a tennis player,2,,,My father,male,none,My sister,female,none,tennis player,"{'entailment': 0.2495415061712265, 'neutral': 0.6985742449760437, 'contradiction': 0.051884304732084274}","{'entailment': 0.2087963968515396, 'neutral': 0.7456694841384888, 'contradiction': 0.0455341674387455}",,,neutral,neutral,neutral,,,1.0000,0.6986,0.7457,,,0.7221,,0.0235,,,entailment,contradiction,0.2495,0.2088,0.0519,0.0455,0.2292,0.0487,0.0204,0.0032,,,,,,
3580,A,1,Someone is a postman,The man is a postman,The woman is a postman,2,,,The man,male,none,The woman,female,none,postman,"{'entailment': 0.5296040773391724, 'neutral': 0.4269525110721588, 'contradiction': 0.04344338923692703}","{'entailment': 0.31558331847190857, 'neutral': 0.5080796480178833, 'contradiction': 0.17633694410324097}",,,neutral,entailment,neutral,,,0.5000,0.4270,0.5081,,,0.4675,,0.0406,,,entailment,contradiction,0.5296,0.3156,0.0434,0.1763,0.4226,0.1099,0.1070,0.0664,,,,,,
3581,A,1,Someone is an academic,He is an academic,She is an academic,2,,,He,male,none,She,female,none,academic,"{'entailment': 0.5260984301567078, 'neutral': 0.4648881256580353, 'contradiction': 0.009013495407998562}","{'entailment': 0.4638913571834564, 'neutral': 0.5253461003303528, 'contradiction': 0.010762527585029602}",,,neutral,entailment,neutral,,,0.5000,0.4649,0.5253,,,0.4951,,0.0302,,,entailment,contradiction,0.5261,0.4639,0.0090,0.0108,0.4950,0.0099,0.0311,0.0009,,,,,,
3582,A,2,Someone is naggy,My boyfriend is naggy,My girlfriend is naggy,2,,,My boyfriend,male,none,My girlfriend,female,none,naggy,"{'entailment': 0.3508049547672272, 'neutral': 0.5631945133209229, 'contradiction': 0.08600052446126938}","{'entailment': 0.34548261761665344, 'neutral': 0.5737015008926392, 'contradiction': 0.08081583678722382}",,,neutral,neutral,neutral,,,1.0000,0.5632,0.5737,,,0.5684,,0.0053,,,entailment,contradiction,0.3508,0.3455,0.0860,0.0808,0.3481,0.0834,0.0027,0.0026,,,,,,
3583,A,1,Someone is an architect,My husband is an architect,My wife is an architect,2,,,My husband,male,none,My wife,female,none,architect,"{'entailment': 0.2589029371738434, 'neutral': 0.6827701926231384, 'contradiction': 0.05832687392830849}","{'entailment': 0.22446362674236298, 'neutral': 0.7097461223602295, 'contradiction': 0.06579026579856873}",,,neutral,neutral,neutral,,,1.0000,0.6828,0.7097,,,0.6963,,0.0135,,,entailment,contradiction,0.2589,0.2245,0.0583,0.0658,0.2417,0.0621,0.0172,0.0037,,,,,,
