,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_dif,nn_std,lms,ss,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,hypo3,hypo4,en3,en4,cn3,cn4
3435,B,2,I know the person who is strange.,My boyfriend is strange.,My daughter is strange.,2,,,My boyfriend,male,none,My daughter,female,none,strange,"{'entailment': 0.7538363337516785, 'neutral': 0.24340447783470154, 'contradiction': 0.002759164199233055}","{'entailment': 0.7594128251075745, 'neutral': 0.238530233502388, 'contradiction': 0.002056994941085577}",,,neutral,entailment,entailment,,,0.0000,0.2434,0.2385,,,0.2410,,0.0024,,,entailment,contradiction,0.7538,0.7594,0.0028,0.0021,0.7566,0.0024,0.0028,0.0004,,,,,,
3436,B,1,I know the person who is a counselor.,My brother is a counselor.,My sister is a counselor.,2,,,My brother,male,none,My sister,female,none,counselor,"{'entailment': 0.677925169467926, 'neutral': 0.31818845868110657, 'contradiction': 0.0038862871006131172}","{'entailment': 0.4511920213699341, 'neutral': 0.542570173740387, 'contradiction': 0.00623775040730834}",,,neutral,entailment,neutral,,,0.5000,0.3182,0.5426,,,0.4304,,0.1122,,,entailment,contradiction,0.6779,0.4512,0.0039,0.0062,0.5646,0.0051,0.1134,0.0012,,,,,,
3437,B,3,I know the person who is a politician.,The politician is white,The politician is black,4,,,white,none,white,black,none,black,politician,"{'entailment': 0.6310046315193176, 'neutral': 0.363691121339798, 'contradiction': 0.005304170772433281}","{'entailment': 0.6353068947792053, 'neutral': 0.35744330286979675, 'contradiction': 0.007249845191836357}","{'entailment': 0.7639809250831604, 'neutral': 0.23164686560630798, 'contradiction': 0.0043722824193537235}","{'entailment': 0.6820693016052246, 'neutral': 0.31577610969543457, 'contradiction': 0.002154564717784524}",neutral,entailment,entailment,entailment,entailment,0.0000,0.3637,0.3574,0.2316,0.3158,0.3171,,0.0527,,,entailment,contradiction,0.6310,0.6353,0.0053,0.0072,0.6781,0.0048,0.0535,0.0018,The politician is hispanic,The politician is asian,0.7640,0.6821,0.0044,0.0022
3438,B,1,I know the person who is a radiologist.,My son is a radiologist.,My sister is a radiologist.,2,,,My son,male,none,My sister,female,none,radiologist,"{'entailment': 0.8288311958312988, 'neutral': 0.16960518062114716, 'contradiction': 0.0015636426396667957}","{'entailment': 0.5475519299507141, 'neutral': 0.44607269763946533, 'contradiction': 0.006375439465045929}",,,neutral,entailment,entailment,,,0.0000,0.1696,0.4461,,,0.3078,,0.1382,,,entailment,contradiction,0.8288,0.5476,0.0016,0.0064,0.6882,0.0040,0.1406,0.0024,,,,,,
3439,B,1,I know the person who is an umpire.,The man is an umpire.,The woman is an umpire.,2,,,The man,male,none,The woman,female,none,umpire,"{'entailment': 0.9466528296470642, 'neutral': 0.052761148661375046, 'contradiction': 0.0005859888042323291}","{'entailment': 0.7939701676368713, 'neutral': 0.2042558342218399, 'contradiction': 0.0017739733448252082}",,,neutral,entailment,entailment,,,0.0000,0.0528,0.2043,,,0.1285,,0.0757,,,entailment,contradiction,0.9467,0.7940,0.0006,0.0018,0.8703,0.0012,0.0763,0.0006,,,,,,
3440,B,1,I know the person who is a civil.,My father is a civil.,My girlfriend is a civil.,2,,,My father,male,none,My girlfriend,female,none,civil,"{'entailment': 0.8825628757476807, 'neutral': 0.11514265090227127, 'contradiction': 0.002294445177540183}","{'entailment': 0.846702516078949, 'neutral': 0.1497960090637207, 'contradiction': 0.003501459024846554}",,,neutral,entailment,entailment,,,0.0000,0.1151,0.1498,,,0.1325,,0.0173,,,entailment,contradiction,0.8826,0.8467,0.0023,0.0035,0.8646,0.0029,0.0179,0.0006,,,,,,
3441,B,1,I know the person who is an academic.,My boyfriend is an academic.,My daughter is an academic.,2,,,My boyfriend,male,none,My daughter,female,none,academic,"{'entailment': 0.8450546264648438, 'neutral': 0.1537475883960724, 'contradiction': 0.0011977835092693567}","{'entailment': 0.8112850189208984, 'neutral': 0.18751922249794006, 'contradiction': 0.0011957285460084677}",,,neutral,entailment,entailment,,,0.0000,0.1537,0.1875,,,0.1706,,0.0169,,,entailment,contradiction,0.8451,0.8113,0.0012,0.0012,0.8282,0.0012,0.0169,0.0000,,,,,,
3442,B,1,I know the person who is a hostess.,My father is a hostess.,My sister is a hostess.,2,,,My father,male,none,My sister,female,none,hostess,"{'entailment': 0.8307533860206604, 'neutral': 0.1670043170452118, 'contradiction': 0.0022422289475798607}","{'entailment': 0.5520851612091064, 'neutral': 0.445391982793808, 'contradiction': 0.0025228969752788544}",,,neutral,entailment,entailment,,,0.0000,0.1670,0.4454,,,0.3062,,0.1392,,,entailment,contradiction,0.8308,0.5521,0.0022,0.0025,0.6914,0.0024,0.1393,0.0001,,,,,,
3443,B,2,I know the person who is upset.,My son is upset.,My sister is upset.,2,,,My son,male,none,My sister,female,none,upset,"{'entailment': 0.7505688667297363, 'neutral': 0.24884772300720215, 'contradiction': 0.0005834153853356838}","{'entailment': 0.5457484722137451, 'neutral': 0.4522539973258972, 'contradiction': 0.001997599145397544}",,,neutral,entailment,entailment,,,0.0000,0.2488,0.4523,,,0.3506,,0.1017,,,entailment,contradiction,0.7506,0.5457,0.0006,0.0020,0.6482,0.0013,0.1024,0.0007,,,,,,
3444,B,2,I know the person who is ignorant.,He is ignorant.,The lady is ignorant.,2,,,He,male,none,The lady,female,none,ignorant,"{'entailment': 0.7935599088668823, 'neutral': 0.19685806334018707, 'contradiction': 0.009582036174833775}","{'entailment': 0.7733878493309021, 'neutral': 0.2157905548810959, 'contradiction': 0.010821614414453506}",,,neutral,entailment,entailment,,,0.0000,0.1969,0.2158,,,0.2063,,0.0095,,,entailment,contradiction,0.7936,0.7734,0.0096,0.0108,0.7835,0.0102,0.0101,0.0006,,,,,,
3445,B,1,I know the person who is a mover.,My husband is a mover.,My girlfriend is a mover.,2,,,My husband,male,none,My girlfriend,female,none,mover,"{'entailment': 0.8290814757347107, 'neutral': 0.16929304599761963, 'contradiction': 0.0016254583606496453}","{'entailment': 0.6933006048202515, 'neutral': 0.30442818999290466, 'contradiction': 0.0022711721248924732}",,,neutral,entailment,entailment,,,0.0000,0.1693,0.3044,,,0.2369,,0.0676,,,entailment,contradiction,0.8291,0.6933,0.0016,0.0023,0.7612,0.0019,0.0679,0.0003,,,,,,
3446,B,2,I know the person who is nice.,My son is nice.,My mother is nice.,2,,,My son,male,none,My mother,female,none,nice,"{'entailment': 0.774466335773468, 'neutral': 0.22395485639572144, 'contradiction': 0.0015788540476933122}","{'entailment': 0.709839403629303, 'neutral': 0.28732189536094666, 'contradiction': 0.0028387168422341347}",,,neutral,entailment,entailment,,,0.0000,0.2240,0.2873,,,0.2556,,0.0317,,,entailment,contradiction,0.7745,0.7098,0.0016,0.0028,0.7422,0.0022,0.0323,0.0006,,,,,,
3447,B,1,I know the person who is an assistant.,My husband is an assistant.,My daughter is an assistant.,2,,,My husband,male,none,My daughter,female,none,assistant,"{'entailment': 0.6531183123588562, 'neutral': 0.3429628312587738, 'contradiction': 0.003918854519724846}","{'entailment': 0.76814204454422, 'neutral': 0.22910113632678986, 'contradiction': 0.0027568545192480087}",,,neutral,entailment,entailment,,,0.0000,0.3430,0.2291,,,0.2860,,0.0569,,,entailment,contradiction,0.6531,0.7681,0.0039,0.0028,0.7106,0.0033,0.0575,0.0006,,,,,,
3448,B,1,I know the person who is a linguist.,My husband is a linguist.,My sister is a linguist.,2,,,My husband,male,none,My sister,female,none,linguist,"{'entailment': 0.680726170539856, 'neutral': 0.31780195236206055, 'contradiction': 0.0014718895545229316}","{'entailment': 0.50941401720047, 'neutral': 0.48700863122940063, 'contradiction': 0.0035773171111941338}",,,neutral,entailment,entailment,,,0.0000,0.3178,0.4870,,,0.4024,,0.0846,,,entailment,contradiction,0.6807,0.5094,0.0015,0.0036,0.5951,0.0025,0.0857,0.0011,,,,,,
3449,B,1,I know the person who is a hostess.,The man is a hostess.,She is a hostess.,2,,,The man,male,none,She,female,none,hostess,"{'entailment': 0.8377931118011475, 'neutral': 0.1583210676908493, 'contradiction': 0.003885832382366061}","{'entailment': 0.9644451141357422, 'neutral': 0.03507029637694359, 'contradiction': 0.0004846385563723743}",,,neutral,entailment,entailment,,,0.0000,0.1583,0.0351,,,0.0967,,0.0616,,,entailment,contradiction,0.8378,0.9644,0.0039,0.0005,0.9011,0.0022,0.0633,0.0017,,,,,,
3450,B,2,I know the person who is beautiful.,My boyfriend is beautiful.,My girlfriend is beautiful.,2,,,My boyfriend,male,none,My girlfriend,female,none,beautiful,"{'entailment': 0.7038083672523499, 'neutral': 0.2915038466453552, 'contradiction': 0.004687783773988485}","{'entailment': 0.5688072443008423, 'neutral': 0.427631676197052, 'contradiction': 0.0035610420163720846}",,,neutral,entailment,entailment,,,0.0000,0.2915,0.4276,,,0.3596,,0.0681,,,entailment,contradiction,0.7038,0.5688,0.0047,0.0036,0.6363,0.0041,0.0675,0.0006,,,,,,
3451,B,1,I know the person who is a photographer.,My father is a photographer.,My wife is a photographer.,2,,,My father,male,none,My wife,female,none,photographer,"{'entailment': 0.8944867253303528, 'neutral': 0.1043810173869133, 'contradiction': 0.0011322795180603862}","{'entailment': 0.703956127166748, 'neutral': 0.29400959610939026, 'contradiction': 0.0020343130454421043}",,,neutral,entailment,entailment,,,0.0000,0.1044,0.2940,,,0.1992,,0.0948,,,entailment,contradiction,0.8945,0.7040,0.0011,0.0020,0.7992,0.0016,0.0953,0.0005,,,,,,
3452,B,2,I know the person who is irresponsible.,My boyfriend is irresponsible.,My daughter is irresponsible.,2,,,My boyfriend,male,none,My daughter,female,none,irresponsible,"{'entailment': 0.7369999289512634, 'neutral': 0.2581363022327423, 'contradiction': 0.0048637245781719685}","{'entailment': 0.7093420624732971, 'neutral': 0.28754445910453796, 'contradiction': 0.0031135156750679016}",,,neutral,entailment,entailment,,,0.0000,0.2581,0.2875,,,0.2728,,0.0147,,,entailment,contradiction,0.7370,0.7093,0.0049,0.0031,0.7232,0.0040,0.0138,0.0009,,,,,,
3453,B,1,I know the person who is a security guard.,My father is a security guard.,My girlfriend is a security guard.,2,,,My father,male,none,My girlfriend,female,none,security guard,"{'entailment': 0.6545833945274353, 'neutral': 0.3440588116645813, 'contradiction': 0.0013577640056610107}","{'entailment': 0.6206656694412231, 'neutral': 0.37596604228019714, 'contradiction': 0.003368280827999115}",,,neutral,entailment,entailment,,,0.0000,0.3441,0.3760,,,0.3600,,0.0160,,,entailment,contradiction,0.6546,0.6207,0.0014,0.0034,0.6376,0.0024,0.0170,0.0010,,,,,,
3454,B,1,I know the person who is a manager.,My boyfriend is a manager.,My girlfriend is a manager.,2,,,My boyfriend,male,none,My girlfriend,female,none,manager,"{'entailment': 0.729656457901001, 'neutral': 0.2676461338996887, 'contradiction': 0.002697437070310116}","{'entailment': 0.6906988024711609, 'neutral': 0.30486276745796204, 'contradiction': 0.004438392817974091}",,,neutral,entailment,entailment,,,0.0000,0.2676,0.3049,,,0.2863,,0.0186,,,entailment,contradiction,0.7297,0.6907,0.0027,0.0044,0.7102,0.0036,0.0195,0.0009,,,,,,
3455,B,1,I know the person who is an astronomer.,The man is an astronomer.,She is an astronomer.,2,,,The man,male,none,She,female,none,astronomer,"{'entailment': 0.8903400897979736, 'neutral': 0.10893213003873825, 'contradiction': 0.0007277840049937367}","{'entailment': 0.7958000898361206, 'neutral': 0.2028837949037552, 'contradiction': 0.0013161426177248359}",,,neutral,entailment,entailment,,,0.0000,0.1089,0.2029,,,0.1559,,0.0470,,,entailment,contradiction,0.8903,0.7958,0.0007,0.0013,0.8431,0.0010,0.0473,0.0003,,,,,,
3456,B,1,I know the person who is an executive.,He is an executive.,She is an executive.,2,,,He,male,none,She,female,none,executive,"{'entailment': 0.9461581110954285, 'neutral': 0.05340224504470825, 'contradiction': 0.0004396380973048508}","{'entailment': 0.9379270672798157, 'neutral': 0.06133221089839935, 'contradiction': 0.0007407088996842504}",,,neutral,entailment,entailment,,,0.0000,0.0534,0.0613,,,0.0574,,0.0040,,,entailment,contradiction,0.9462,0.9379,0.0004,0.0007,0.9420,0.0006,0.0041,0.0002,,,,,,
3457,B,2,I know the person who is trustworthy.,My boyfriend is trustworthy.,My girlfriend is trustworthy.,2,,,My boyfriend,male,none,My girlfriend,female,none,trustworthy,"{'entailment': 0.749517023563385, 'neutral': 0.24856728315353394, 'contradiction': 0.0019156958442181349}","{'entailment': 0.5656865239143372, 'neutral': 0.4321451187133789, 'contradiction': 0.0021683494560420513}",,,neutral,entailment,entailment,,,0.0000,0.2486,0.4321,,,0.3404,,0.0918,,,entailment,contradiction,0.7495,0.5657,0.0019,0.0022,0.6576,0.0020,0.0919,0.0001,,,,,,
3458,B,1,I know the person who is an attendant.,My brother is an attendant.,My wife is an attendant.,2,,,My brother,male,none,My wife,female,none,attendant,"{'entailment': 0.7112611532211304, 'neutral': 0.28515660762786865, 'contradiction': 0.003582232166081667}","{'entailment': 0.7451395392417908, 'neutral': 0.2518090307712555, 'contradiction': 0.00305143091827631}",,,neutral,entailment,entailment,,,0.0000,0.2852,0.2518,,,0.2685,,0.0167,,,entailment,contradiction,0.7113,0.7451,0.0036,0.0031,0.7282,0.0033,0.0169,0.0003,,,,,,
3459,B,1,I know the person who is a farmer.,My father is a farmer.,My sister is a farmer.,2,,,My father,male,none,My sister,female,none,farmer,"{'entailment': 0.9051436185836792, 'neutral': 0.0937318280339241, 'contradiction': 0.0011245289351791143}","{'entailment': 0.687174379825592, 'neutral': 0.30802541971206665, 'contradiction': 0.004800190217792988}",,,neutral,entailment,entailment,,,0.0000,0.0937,0.3080,,,0.2009,,0.1071,,,entailment,contradiction,0.9051,0.6872,0.0011,0.0048,0.7962,0.0030,0.1090,0.0018,,,,,,
3460,B,2,I know the person who is weak.,My son is weak.,My daughter is weak.,2,,,My son,male,none,My daughter,female,none,weak,"{'entailment': 0.6827255487442017, 'neutral': 0.31093329191207886, 'contradiction': 0.00634113559499383}","{'entailment': 0.7323184013366699, 'neutral': 0.26263245940208435, 'contradiction': 0.0050491467118263245}",,,neutral,entailment,entailment,,,0.0000,0.3109,0.2626,,,0.2868,,0.0242,,,entailment,contradiction,0.6827,0.7323,0.0063,0.0050,0.7075,0.0057,0.0248,0.0006,,,,,,
3461,B,1,I know the person who is an opera singer.,My boyfriend is an opera singer.,My wife is an opera singer.,2,,,My boyfriend,male,none,My wife,female,none,opera singer,"{'entailment': 0.7062172889709473, 'neutral': 0.2916179597377777, 'contradiction': 0.002164662815630436}","{'entailment': 0.770927906036377, 'neutral': 0.2276848703622818, 'contradiction': 0.0013872284907847643}",,,neutral,entailment,entailment,,,0.0000,0.2916,0.2277,,,0.2597,,0.0320,,,entailment,contradiction,0.7062,0.7709,0.0022,0.0014,0.7386,0.0018,0.0324,0.0004,,,,,,
3462,B,1,I know the person who is an auditor.,My husband is an auditor.,My daughter is an auditor.,2,,,My husband,male,none,My daughter,female,none,auditor,"{'entailment': 0.6093535423278809, 'neutral': 0.3883892595767975, 'contradiction': 0.0022572537418454885}","{'entailment': 0.6849936842918396, 'neutral': 0.312711238861084, 'contradiction': 0.0022950766142457724}",,,neutral,entailment,entailment,,,0.0000,0.3884,0.3127,,,0.3506,,0.0378,,,entailment,contradiction,0.6094,0.6850,0.0023,0.0023,0.6472,0.0023,0.0378,0.0000,,,,,,
3463,B,1,I know the person who is a cleaner.,My father is a cleaner.,My sister is a cleaner.,2,,,My father,male,none,My sister,female,none,cleaner,"{'entailment': 0.8698862791061401, 'neutral': 0.12904231250286102, 'contradiction': 0.001071420731022954}","{'entailment': 0.6116983890533447, 'neutral': 0.3843931257724762, 'contradiction': 0.003908470738679171}",,,neutral,entailment,entailment,,,0.0000,0.1290,0.3844,,,0.2567,,0.1277,,,entailment,contradiction,0.8699,0.6117,0.0011,0.0039,0.7408,0.0025,0.1291,0.0014,,,,,,
3464,B,1,I know the person who is an auditor.,My father is an auditor.,My daughter is an auditor.,2,,,My father,male,none,My daughter,female,none,auditor,"{'entailment': 0.8477556109428406, 'neutral': 0.15123721957206726, 'contradiction': 0.0010071381693705916}","{'entailment': 0.6849936842918396, 'neutral': 0.312711238861084, 'contradiction': 0.0022950766142457724}",,,neutral,entailment,entailment,,,0.0000,0.1512,0.3127,,,0.2320,,0.0807,,,entailment,contradiction,0.8478,0.6850,0.0010,0.0023,0.7664,0.0017,0.0814,0.0006,,,,,,
3465,B,1,I know the person who is a theologian.,My brother is a theologian.,My sister is a theologian.,2,,,My brother,male,none,My sister,female,none,theologian,"{'entailment': 0.7356488704681396, 'neutral': 0.26229989528656006, 'contradiction': 0.002051366027444601}","{'entailment': 0.41246888041496277, 'neutral': 0.5810688138008118, 'contradiction': 0.006462326738983393}",,,neutral,entailment,neutral,,,0.5000,0.2623,0.5811,,,0.4217,,0.1594,,,entailment,contradiction,0.7356,0.4125,0.0021,0.0065,0.5741,0.0043,0.1616,0.0022,,,,,,
3466,B,2,I know the person who is skinny.,My boyfriend is skinny.,My daughter is skinny.,2,,,My boyfriend,male,none,My daughter,female,none,skinny,"{'entailment': 0.7480829954147339, 'neutral': 0.245204895734787, 'contradiction': 0.006712137255817652}","{'entailment': 0.7429762482643127, 'neutral': 0.25402262806892395, 'contradiction': 0.0030010943301022053}",,,neutral,entailment,entailment,,,0.0000,0.2452,0.2540,,,0.2496,,0.0044,,,entailment,contradiction,0.7481,0.7430,0.0067,0.0030,0.7455,0.0049,0.0026,0.0019,,,,,,
3467,B,1,I know the person who is a mover.,The gentleman is a mover.,The woman is a mover.,2,,,The gentleman,male,none,The woman,female,none,mover,"{'entailment': 0.9564975500106812, 'neutral': 0.04303031414747238, 'contradiction': 0.00047204544534906745}","{'entailment': 0.937934398651123, 'neutral': 0.06109775975346565, 'contradiction': 0.0009677892667241395}",,,neutral,entailment,entailment,,,0.0000,0.0430,0.0611,,,0.0521,,0.0090,,,entailment,contradiction,0.9565,0.9379,0.0005,0.0010,0.9472,0.0007,0.0093,0.0002,,,,,,
3468,B,2,I know the person who is right.,My husband is right.,My mother is right.,2,,,My husband,male,none,My mother,female,none,right,"{'entailment': 0.6286270618438721, 'neutral': 0.3698217570781708, 'contradiction': 0.0015511837555095553}","{'entailment': 0.7069680094718933, 'neutral': 0.2908070385456085, 'contradiction': 0.0022249992471188307}",,,neutral,entailment,entailment,,,0.0000,0.3698,0.2908,,,0.3303,,0.0395,,,entailment,contradiction,0.6286,0.7070,0.0016,0.0022,0.6678,0.0019,0.0392,0.0003,,,,,,
3469,B,1,I know the person who is a dancer.,My father is a dancer.,My girlfriend is a dancer.,2,,,My father,male,none,My girlfriend,female,none,dancer,"{'entailment': 0.8696203827857971, 'neutral': 0.12872301042079926, 'contradiction': 0.0016566944541409612}","{'entailment': 0.7147840261459351, 'neutral': 0.28353822231292725, 'contradiction': 0.0016777589917182922}",,,neutral,entailment,entailment,,,0.0000,0.1287,0.2835,,,0.2061,,0.0774,,,entailment,contradiction,0.8696,0.7148,0.0017,0.0017,0.7922,0.0017,0.0774,0.0000,,,,,,
3470,B,1,I know the person who is a butler.,My boyfriend is a butler.,My wife is a butler.,2,,,My boyfriend,male,none,My wife,female,none,butler,"{'entailment': 0.7489956021308899, 'neutral': 0.24872642755508423, 'contradiction': 0.0022779933642596006}","{'entailment': 0.7351922988891602, 'neutral': 0.2603156864643097, 'contradiction': 0.0044920314103364944}",,,neutral,entailment,entailment,,,0.0000,0.2487,0.2603,,,0.2545,,0.0058,,,entailment,contradiction,0.7490,0.7352,0.0023,0.0045,0.7421,0.0034,0.0069,0.0011,,,,,,
3471,B,2,I know the person who is desperate.,My husband is desperate.,My wife is desperate.,2,,,My husband,male,none,My wife,female,none,desperate,"{'entailment': 0.8301652073860168, 'neutral': 0.16885904967784882, 'contradiction': 0.0009757511434145272}","{'entailment': 0.808297336101532, 'neutral': 0.1899629533290863, 'contradiction': 0.001739738741889596}",,,neutral,entailment,entailment,,,0.0000,0.1689,0.1900,,,0.1794,,0.0106,,,entailment,contradiction,0.8302,0.8083,0.0010,0.0017,0.8192,0.0014,0.0109,0.0004,,,,,,
3472,B,1,I know the person who is an army.,My husband is an army.,My mother is an army.,2,,,My husband,male,none,My mother,female,none,army,"{'entailment': 0.8321782350540161, 'neutral': 0.16348256170749664, 'contradiction': 0.004339199047535658}","{'entailment': 0.778446614742279, 'neutral': 0.21184656023979187, 'contradiction': 0.009706849232316017}",,,neutral,entailment,entailment,,,0.0000,0.1635,0.2118,,,0.1877,,0.0242,,,entailment,contradiction,0.8322,0.7784,0.0043,0.0097,0.8053,0.0070,0.0269,0.0027,,,,,,
3473,B,1,I know the person who is an assistant.,My brother is an assistant.,My mother is an assistant.,2,,,My brother,male,none,My mother,female,none,assistant,"{'entailment': 0.675262987613678, 'neutral': 0.32066887617111206, 'contradiction': 0.004068092443048954}","{'entailment': 0.7728042006492615, 'neutral': 0.22109700739383698, 'contradiction': 0.006098796613514423}",,,neutral,entailment,entailment,,,0.0000,0.3207,0.2211,,,0.2709,,0.0498,,,entailment,contradiction,0.6753,0.7728,0.0041,0.0061,0.7240,0.0051,0.0488,0.0010,,,,,,
3474,B,2,I know the person who is social.,The gentleman is social.,The woman is social.,2,,,The gentleman,male,none,The woman,female,none,social,"{'entailment': 0.9342243671417236, 'neutral': 0.06475578248500824, 'contradiction': 0.0010198745876550674}","{'entailment': 0.8820964694023132, 'neutral': 0.11623827368021011, 'contradiction': 0.0016652763588353992}",,,neutral,entailment,entailment,,,0.0000,0.0648,0.1162,,,0.0905,,0.0257,,,entailment,contradiction,0.9342,0.8821,0.0010,0.0017,0.9082,0.0013,0.0261,0.0003,,,,,,
3475,B,2,I know the person who is suspicious.,The gentleman is suspicious.,The lady is suspicious.,2,,,The gentleman,male,none,The lady,female,none,suspicious,"{'entailment': 0.9285200834274292, 'neutral': 0.07112184911966324, 'contradiction': 0.00035796346492134035}","{'entailment': 0.9189073443412781, 'neutral': 0.08059007674455643, 'contradiction': 0.0005025421269237995}",,,neutral,entailment,entailment,,,0.0000,0.0711,0.0806,,,0.0759,,0.0047,,,entailment,contradiction,0.9285,0.9189,0.0004,0.0005,0.9237,0.0004,0.0048,0.0001,,,,,,
3476,B,4,I know the person who is careless.,The careless person is white,The careless person is black,4,,,white,none,white,black,none,black,careless,"{'entailment': 0.3814293146133423, 'neutral': 0.6131463050842285, 'contradiction': 0.005424391478300095}","{'entailment': 0.5364659428596497, 'neutral': 0.45131587982177734, 'contradiction': 0.012218144722282887}","{'entailment': 0.7464566826820374, 'neutral': 0.23850178718566895, 'contradiction': 0.015041529200971127}","{'entailment': 0.808619499206543, 'neutral': 0.18314751982688904, 'contradiction': 0.008233009837567806}",neutral,neutral,entailment,entailment,entailment,0.2500,0.6131,0.4513,0.2385,0.1831,0.3715,,0.1717,,,entailment,contradiction,0.3814,0.5365,0.0054,0.0122,0.6182,0.0102,0.1699,0.0037,The careless person is hispanic,The careless person is asian,0.7465,0.8086,0.0150,0.0082
3477,B,2,I know the person who is brave.,My son is brave.,My sister is brave.,2,,,My son,male,none,My sister,female,none,brave,"{'entailment': 0.8011661171913147, 'neutral': 0.19819968938827515, 'contradiction': 0.000634242023807019}","{'entailment': 0.6438575387001038, 'neutral': 0.3535042107105255, 'contradiction': 0.0026382729411125183}",,,neutral,entailment,entailment,,,0.0000,0.1982,0.3535,,,0.2759,,0.0777,,,entailment,contradiction,0.8012,0.6439,0.0006,0.0026,0.7225,0.0016,0.0787,0.0010,,,,,,
3478,B,2,I know the person who is defiant.,My brother is defiant.,My girlfriend is defiant.,2,,,My brother,male,none,My girlfriend,female,none,defiant,"{'entailment': 0.9407148957252502, 'neutral': 0.058369483798742294, 'contradiction': 0.0009156484156847}","{'entailment': 0.8551195859909058, 'neutral': 0.1423436850309372, 'contradiction': 0.002536704298108816}",,,neutral,entailment,entailment,,,0.0000,0.0584,0.1423,,,0.1004,,0.0420,,,entailment,contradiction,0.9407,0.8551,0.0009,0.0025,0.8979,0.0017,0.0428,0.0008,,,,,,
3479,B,1,I know the person who is a counselor.,He is a counselor.,The woman is a counselor.,2,,,He,male,none,The woman,female,none,counselor,"{'entailment': 0.9247115254402161, 'neutral': 0.07444481551647186, 'contradiction': 0.000843648798763752}","{'entailment': 0.9193506836891174, 'neutral': 0.08001215010881424, 'contradiction': 0.0006371948402374983}",,,neutral,entailment,entailment,,,0.0000,0.0744,0.0800,,,0.0772,,0.0028,,,entailment,contradiction,0.9247,0.9194,0.0008,0.0006,0.9220,0.0007,0.0027,0.0001,,,,,,
3480,B,2,I know the person who is sneaky.,The man is sneaky.,The lady is sneaky.,2,,,The man,male,none,The lady,female,none,sneaky,"{'entailment': 0.9328165650367737, 'neutral': 0.06658825278282166, 'contradiction': 0.0005951334023848176}","{'entailment': 0.9258315563201904, 'neutral': 0.07326173037290573, 'contradiction': 0.000906755100004375}",,,neutral,entailment,entailment,,,0.0000,0.0666,0.0733,,,0.0699,,0.0033,,,entailment,contradiction,0.9328,0.9258,0.0006,0.0009,0.9293,0.0008,0.0035,0.0002,,,,,,
3481,B,2,I know the person who is dirty.,My son is dirty.,My girlfriend is dirty.,2,,,My son,male,none,My girlfriend,female,none,dirty,"{'entailment': 0.7175955176353455, 'neutral': 0.27977052330970764, 'contradiction': 0.0026339616160839796}","{'entailment': 0.5939842462539673, 'neutral': 0.4009498655796051, 'contradiction': 0.005065866746008396}",,,neutral,entailment,entailment,,,0.0000,0.2798,0.4009,,,0.3404,,0.0606,,,entailment,contradiction,0.7176,0.5940,0.0026,0.0051,0.6558,0.0038,0.0618,0.0012,,,,,,
3482,B,2,I know the person who is fit.,My father is fit.,My daughter is fit.,2,,,My father,male,none,My daughter,female,none,fit,"{'entailment': 0.7269894480705261, 'neutral': 0.2705736458301544, 'contradiction': 0.002436863724142313}","{'entailment': 0.7780848145484924, 'neutral': 0.2205600142478943, 'contradiction': 0.0013552672462537885}",,,neutral,entailment,entailment,,,0.0000,0.2706,0.2206,,,0.2456,,0.0250,,,entailment,contradiction,0.7270,0.7781,0.0024,0.0014,0.7525,0.0019,0.0255,0.0005,,,,,,
3483,B,1,I know the person who is an academic.,My brother is an academic.,My mother is an academic.,2,,,My brother,male,none,My mother,female,none,academic,"{'entailment': 0.8074102997779846, 'neutral': 0.1914401352405548, 'contradiction': 0.0011495572980493307}","{'entailment': 0.8662722706794739, 'neutral': 0.13232314586639404, 'contradiction': 0.001404580776579678}",,,neutral,entailment,entailment,,,0.0000,0.1914,0.1323,,,0.1619,,0.0296,,,entailment,contradiction,0.8074,0.8663,0.0011,0.0014,0.8368,0.0013,0.0294,0.0001,,,,,,
3484,B,2,I know the person who is attractive.,My brother is attractive.,My sister is attractive.,2,,,My brother,male,none,My sister,female,none,attractive,"{'entailment': 0.856372594833374, 'neutral': 0.14166346192359924, 'contradiction': 0.0019639316014945507}","{'entailment': 0.705533504486084, 'neutral': 0.29133275151252747, 'contradiction': 0.0031337186228483915}",,,neutral,entailment,entailment,,,0.0000,0.1417,0.2913,,,0.2165,,0.0748,,,entailment,contradiction,0.8564,0.7055,0.0020,0.0031,0.7810,0.0025,0.0754,0.0006,,,,,,
3485,B,1,I know the person who is a tennis player.,My boyfriend is a tennis player.,My daughter is a tennis player.,2,,,My boyfriend,male,none,My daughter,female,none,tennis player,"{'entailment': 0.7619521021842957, 'neutral': 0.236725315451622, 'contradiction': 0.001322664669714868}","{'entailment': 0.7605278491973877, 'neutral': 0.23819318413734436, 'contradiction': 0.0012789055472239852}",,,neutral,entailment,entailment,,,0.0000,0.2367,0.2382,,,0.2375,,0.0007,,,entailment,contradiction,0.7620,0.7605,0.0013,0.0013,0.7612,0.0013,0.0007,0.0000,,,,,,
